73;4;203;1;land;false;hills;1
74;29;222;1;land;false;mountain;1
75;43;194;1;land;false;hills;1
76;8;183;1;land;true;plains;1
77;32;231;1;land;false;mountain;1
78;7;215;1;land;false;hills;1
79;35;180;1;land;true;plains;1
80;43;231;1;land;false;mountain;1
81;36;206;1;land;false;plains;1
82;40;188;1;land;false;plains;1
83;3;208;1;land;false;plains;1
84;10;199;1;land;true;plains;1
85;24;183;1;land;false;hills;1
86;16;206;1;land;false;plains;1
87;27;224;1;land;true;plains;1
88;29;201;1;land;false;forest;1
89;6;229;1;land;false;plains;1
90;25;162;1;land;false;plains;1
91;39;163;1;land;false;plains;1
92;26;192;1;land;false;plains;1
93;34;177;1;land;false;mountain;1
94;27;169;1;land;false;mountain;1
95;20;161;1;land;true;plains;1
96;17;231;1;land;false;mountain;1
97;3;231;1;land;false;forest;1
98;8;177;1;land;true;hills;1
99;222;66;1;land;false;forest;1
100;237;106;1;land;false;plains;1
101;210;72;1;land;false;hills;1
102;221;130;1;land;false;forest;1
103;212;136;1;land;false;forest;1
104;242;69;1;land;true;plains;1
105;222;86;1;land;false;plains;1
106;245;133;1;land;false;plains;1
107;248;85;1;land;false;plains;1
108;210;114;1;land;true;plains;1
109;219;74;1;land;false;hills;1
110;252;81;1;land;false;plains;1
111;244;86;1;land;true;plains;1
112;254;84;1;land;true;plains;1
113;235;81;1;land;false;plains;1
114;212;100;1;land;false;mountain;1
115;225;95;1;land;false;plains;1
116;206;78;1;land;true;hills;1
117;230;139;1;land;false;plains;1
118;237;140;1;land;false;plains;1
119;206;83;1;land;true;plains;1
120;226;83;1;land;false;hills;1
121;234;82;1;land;true;plains;1
122;219;111;1;land;false;mountain;1
123;225;115;1;land;false;plains;1
124;207;82;1;land;false;plains;1
125;224;83;1;land;false;plains;1
126;210;88;1;land;false;forest;1
127;254;98;1;land;false;plains;1
128;242;104;1;land;false;forest;1
129;240;91;1;land;false;plains;1
130;238;78;1;land;false;hills;1
131;246;83;1;land;false;plains;1
132;236;105;1;land;false;forest;1
133;239;93;1;land;false;plains;1
134;122;77;1;land;true;plains;1
135;148;68;1;land;false;plains;1
136;139;88;1;land;false;plains;1
137;167;116;1;land;false;plains;1
138;190;53;1;land;false;plains;1
139;133;108;1;land;false;plains;1
140;123;108;1;land;false;plains;1
141;135;40;1;land;true;plains;1
142;162;75;1;land;false;plains;1
143;163;84;1;land;true;plains;1
144;157;94;1;land;false;plains;1
145;189;100;1;land;true;plains;1
146;140;38;1;land;true;plains;1
147;163;47;1;land;false;plains;1
148;191;114;1;land;true;plains;1
149;168;84;1;land;true;plains;1
150;185;91;1;land;false;plains;1
151;179;100;1;land;false;plains;1
152;178;55;1;land;true;plains;1
153;134;116;1;land;true;plains;1
154;185;72;1;land;true;plains;1
155;140;44;1;land;false;plains;1
156;129;56;1;land;false;plains;1
157;185;64;1;land;false;plains;1
158;167;98;1;land;false;plains;1
159;145;114;1;land;false;plains;1
160;200;63;1;land;false;plains;1
161;130;108;1;land;false;plains;1
162;158;115;1;land;true;plains;1
163;188;85;1;land;false;plains;1
164;186;66;1;land;false;plains;1
165;152;114;1;land;false;plains;1
166;129;114;1;land;false;plains;1
167;125;51;1;land;true;plains;1
168;124;94;1;land;true;plains;1
169;100;145;1;land;false;mountain;1
170;130;159;1;land;true;hills;1
171;92;173;1;land;false;mountain;1
172;100;205;1;land;true;hills;1
173;110;187;1;land;false;mountain;1
174;101;139;1;land;false;mountain;1
175;160;156;1;land;false;mountain;1
176;99;180;1;land;false;mountain;1
177;133;206;1;land;false;mountain;1
178;139;183;1;land;false;plains;1
179;157;174;1;land;true;mountain;1
180;93;200;1;land;false;mountain;1
181;97;215;1;land;false;mountain;1
182;160;192;1;land;false;plains;1
183;162;164;1;land;false;hills;1
184;147;198;1;land;false;plains;1
185;116;143;1;land;false;hills;1
186;156;193;1;land;false;mountain;1
187;146;161;1;land;false;mountain;1
188;106;177;1;land;false;mountain;1
189;170;218;1;land;true;hills;1
190;105;201;1;land;false;mountain;1
191;95;154;1;land;false;mountain;1
192;151;145;1;land;true;plains;1
193;141;156;1;land;false;mountain;1
194;136;155;1;land;true;hills;1
195;147;215;1;land;false;mountain;1
196;119;173;1;land;false;mountain;1
197;155;166;1;land;false;mountain;1
198;114;161;1;land;false;mountain;1
199;111;209;1;land;false;plains;1
200;169;148;1;land;false;hills;1
201;152;199;1;land;false;hills;1
202;128;156;1;land;true;hills;1
203;122;172;1;land;false;mountain;1
204;94;200;1;land;true;hills;1
205;146;204;1;land;true;hills;1
206;130;199;1;land;false;plains;1
207;130;202;1;land;false;mountain;1
208;228;28;1;land;false;hills;1
209;236;20;1;land;false;plains;1
210;245;52;1;land;false;forest;1
211;234;72;1;land;false;mountain;1
212;244;67;1;land;false;forest;1
213;213;79;1;land;false;forest;1
214;222;52;1;land;false;plains;1
215;245;49;1;land;false;hills;1
216;213;81;1;land;false;plains;1
217;233;70;1;land;false;mountain;1
218;216;50;1;land;false;hills;1
219;217;47;1;land;false;plains;1
220;211;22;1;land;false;hills;1
221;236;4;1;land;false;forest;1
222;217;41;1;land;false;hills;1
223;245;17;1;land;false;forest;1
224;204;55;1;land;false;plains;1
225;221;79;1;land;false;hills;1
226;225;6;1;land;false;hills;1
227;252;33;1;land;false;hills;1
228;247;25;1;land;false;mountain;1
229;204;44;1;land;false;hills;1
230;237;27;1;land;false;forest;1
231;225;38;1;land;false;mountain;1
232;238;13;1;land;false;mountain;1
233;253;57;1;land;false;plains;1
234;237;3;1;land;false;plains;1
235;230;79;1;land;false;forest;1
236;251;56;1;land;false;hills;1
237;224;75;1;land;false;plains;1
238;218;17;1;land;false;forest;1
239;251;72;1;land;false;hills;1
240;219;60;1;land;false;plains;1
241;248;68;1;land;false;plains;1
242;235;26;1;land;false;mountain;1
243;231;80;1;land;false;forest;1
244;85;62;1;land;true;hills;1
245;41;44;1;land;false;hills;1
246;75;40;1;land;true;hills;1
247;72;68;1;land;true;mountain;1
248;84;41;1;land;false;forest;1
249;58;79;1;land;true;hills;1
250;64;47;1;land;false;hills;1
251;42;71;1;land;false;hills;1
252;84;48;1;land;true;hills;1
253;31;80;1;land;false;hills;1
254;75;61;1;land;false;hills;1
255;76;39;1;land;true;hills;1
256;29;98;1;land;false;hills;1
257;75;53;1;land;true;forest;1
258;46;99;1;land;true;plains;1
259;36;31;1;land;true;hills;1
260;22;27;1;land;true;mountain;1
261;47;90;1;land;true;hills;1
262;34;54;1;land;false;forest;1
263;24;72;1;land;false;hills;1
264;85;32;1;land;true;hills;1
265;241;65;1;land;false;mountain;1
266;221;5;1;land;false;mountain;1
267;239;2;1;land;false;mountain;1
268;221;25;1;land;true;mountain;1
269;215;38;1;land;false;forest;1
270;229;0;1;land;true;mountain;1
271;201;13;1;land;false;mountain;1
272;208;13;1;land;false;mountain;1
273;190;28;1;land;false;mountain;1
274;215;62;1;land;false;mountain;1
275;239;40;1;land;false;mountain;1
276;200;15;1;land;false;mountain;1
277;248;74;1;land;false;forest;1
278;190;23;1;land;true;forest;1
279;181;248;1;land;false;hills;1
280;175;219;1;land;false;mountain;1
281;146;200;1;land;false;plains;1
282;159;238;1;land;false;plains;1
283;187;220;1;land;false;hills;1
284;182;251;1;land;false;mountain;1
285;126;246;1;land;true;mountain;1
286;160;235;1;land;false;mountain;1
287;180;214;1;land;true;mountain;1
288;177;225;1;land;true;mountain;1
289;118;213;1;land;false;hills;1
290;148;229;1;land;false;hills;1
291;161;209;1;land;false;mountain;1
292;131;221;1;land;true;mountain;1
293;193;214;1;land;false;hills;1
294;128;231;1;land;false;mountain;1
295;122;211;1;land;false;mountain;1
296;27;178;1;land;false;hills;1
297;46;224;1;land;false;hills;1
298;35;172;1;land;false;plains;1
299;50;193;1;land;false;hills;1
300;26;183;1;land;false;plains;1
301;160;207;1;land;false;hills;1
302;140;166;1;land;false;mountain;1
303;139;149;1;land;false;plains;1
304;167;185;1;land;false;plains;1
305;171;168;1;land;false;plains;1
306;168;140;1;land;false;plains;1
307;150;178;1;land;false;mountain;1
308;163;155;1;land;false;forest;1
309;128;164;1;land;false;mountain;1
310;146;188;1;land;false;plains;1
311;129;147;1;land;false;plains;1
312;140;194;1;land;false;hills;1
313;154;209;1;land;false;plains;1
314;87;18;1;land;false;mountain;1
315;56;55;1;land;false;mountain;1
316;52;71;1;land;false;mountain;1
317;89;71;1;land;false;mountain;1
318;130;77;1;land;false;mountain;1
319;96;64;1;land;false;mountain;1
320;130;72;1;land;false;mountain;1
321;78;71;1;land;false;mountain;1
322;120;58;1;land;false;hills;1
323;104;20;1;land;false;mountain;1
324;96;67;1;land;false;mountain;1
325;102;53;1;land;false;mountain;1
326;93;15;1;land;false;mountain;1
327;96;24;1;land;false;mountain;1
328;116;73;1;land;false;mountain;1
329;85;52;1;land;false;mountain;1
330;55;42;1;land;false;mountain;1
331;73;12;1;land;false;mountain;1
332;120;31;1;land;false;mountain;1
333;82;34;1;land;false;mountain;1
334;156;8;1;land;false;mountain;1
335;128;9;1;land;true;mountain;1
336;124;32;1;land;true;mountain;1
337;170;25;1;land;true;hills;1
338;136;2;1;land;true;plains;1
339;168;5;1;land;false;mountain;1
340;156;36;1;land;false;mountain;1
341;243;223;1;land;true;plains;1
342;248;223;1;land;false;plains;1
343;206;241;1;land;true;forest;1
344;248;213;1;land;false;plains;1
345;225;242;1;land;false;plains;1
346;192;210;1;land;true;plains;1
347;254;211;1;land;false;plains;1
348;198;177;1;land;false;hills;1
349;200;230;1;land;false;hills;1
350;205;241;1;land;false;plains;1
351;224;242;1;land;false;urban;1
352;236;212;1;land;true;plains;1
353;215;195;1;land;true;forest;1
354;253;201;1;land;false;hills;1
355;218;241;1;land;true;hills;1
356;216;187;1;land;false;plains;1
357;214;204;1;land;false;plains;1
358;251;169;1;land;false;plains;1
359;210;175;1;land;true;plains;1
360;217;227;1;land;false;hills;1
361;205;219;1;land;false;plains;1
362;216;230;1;land;false;plains;1
363;231;228;1;land;false;hills;1
364;231;187;1;land;true;plains;1
365;39;95;1;land;false;forest;1
366;10;134;1;land;false;hills;1
367;11;116;1;land;false;mountain;1
368;8;127;1;land;false;mountain;1
369;32;80;1;land;false;forest;1
370;28;133;1;land;false;forest;1
371;3;71;1;land;false;forest;1
372;26;115;1;land;false;mountain;1
373;18;104;1;land;false;hills;1
374;32;64;1;land;false;hills;1
375;37;76;1;land;false;mountain;1
376;7;88;1;land;false;forest;1
377;0;129;1;land;false;hills;1
378;30;129;1;land;false;hills;1
379;3;124;1;land;false;hills;1
380;31;105;1;land;false;forest;1
381;10;105;1;land;false;forest;1
382;15;118;1;land;false;forest;1
383;15;70;1;land;false;mountain;1
384;128;169;1;land;false;plains;1
385;58;126;1;land;false;mountain;1
386;110;144;1;land;false;mountain;1
387;59;126;1;land;false;mountain;1
388;77;193;1;land;false;hills;1
389;65;162;1;land;false;mountain;1
390;91;131;1;land;false;hills;1
391;89;175;1;land;false;mountain;1
392;81;122;1;land;false;mountain;1
393;127;142;1;land;false;mountain;1
394;90;193;1;land;false;mountain;1
395;79;139;1;land;false;plains;1
396;102;153;1;land;false;mountain;1
397;107;128;1;land;false;mountain;1
398;115;155;1;land;false;mountain;1
399;65;119;1;land;false;mountain;1
400;95;164;1;land;false;plains;1
401;130;189;1;land;false;mountain;1
402;51;142;1;land;false;hills;1
403;109;117;1;land;false;hills;1
404;69;181;1;land;false;mountain;1
405;126;161;1;land;false;hills;1
406;53;169;1;land;false;mountain;1
407;142;186;1;land;false;hills;1
408;149;137;1;land;false;mountain;1
409;171;133;1;land;false;mountain;1
410;146;158;1;land;false;mountain;1
411;162;185;1;land;false;mountain;1
412;153;210;1;land;false;mountain;1
413;134;145;1;land;false;mountain;1
414;98;163;1;land;false;mountain;1
415;116;133;1;land;false;mountain;1
416;153;171;1;land;false;hills;1
417;92;140;1;land;false;mountain;1
418;146;191;1;land;false;forest;1
419;123;166;1;land;false;mountain;1
420;168;182;1;land;false;hills;1
421;102;207;1;land;false;mountain;1
422;111;185;1;land;false;hills;1
423;162;197;1;land;false;mountain;1
424;117;157;1;land;false;mountain;1
425;128;200;1;land;false;hills;1
426;125;139;1;land;false;mountain;1
427;137;140;1;land;false;hills;1
428;106;147;1;land;false;mountain;1
429;170;160;1;land;false;hills;1
430;157;178;1;land;false;mountain;1
431;141;175;1;land;false;mountain;1
432;94;134;1;land;false;mountain;1
433;152;181;1;land;false;hills;1
434;141;186;1;land;false;mountain;1
435;111;155;1;land;false;mountain;1
436;138;158;1;land;false;mountain;1
437;129;209;1;land;false;hills;1
438;122;210;1;land;false;forest;1
439;165;140;1;land;false;hills;1
440;169;200;1;land;false;mountain;1
441;93;210;1;land;false;hills;1
442;220;14;1;land;false;forest;1
443;224;7;1;land;false;plains;1
444;236;12;1;land;false;plains;1
445;234;8;1;land;true;forest;1
446;226;38;1;land;false;plains;1
447;231;4;1;land;false;plains;1
448;232;36;1;land;false;mountain;1
449;237;11;1;land;false;plains;1
450;251;32;1;land;false;forest;1
451;240;40;1;land;false;hills;1
452;238;33;1;land;true;forest;1
453;219;40;1;land;true;forest;1
454;232;8;1;land;true;forest;1
455;224;21;1;land;false;plains;1
456;38;112;1;land;true;urban;1
457;73;147;1;land;true;plains;1
458;7;92;1;land;false;mountain;1
459;10;66;1;land;false;mountain;1
460;19;67;1;land;false;mountain;1
461;24;83;1;land;true;mountain;1
462;38;72;1;land;true;mountain;1
463;54;112;1;land;false;mountain;1
464;6;141;1;land;false;mountain;1
465;46;142;1;land;true;mountain;1
466;7;72;1;land;false;mountain;1
467;4;115;1;land;false;mountain;1
468;9;92;1;land;true;mountain;1
469;14;85;1;land;false;mountain;1
470;32;182;1;land;false;hills;1
471;1;193;1;land;false;hills;1
472;22;225;1;land;false;hills;1
473;22;222;1;land;false;mountain;1
474;64;200;1;land;false;mountain;1
475;2;221;1;land;false;hills;1
476;24;239;1;land;false;mountain;1
477;42;242;1;land;false;mountain;1
478;60;229;1;land;false;hills;1
479;8;227;1;land;false;mountain;1
480;41;209;1;land;false;mountain;1
481;2;236;1;land;false;hills;1
482;17;196;1;land;false;mountain;1
483;56;203;1;land;false;mountain;1
484;6;233;1;land;false;hills;1
485;191;182;1;land;true;forest;1
486;214;158;1;land;false;mountain;1
487;222;181;1;land;true;forest;1
488;247;179;1;land;false;hills;1
489;235;146;1;land;false;hills;1
490;227;133;1;land;false;hills;1
491;251;195;1;land;true;mountain;1
492;228;182;1;land;true;mountain;1
493;230;134;1;land;true;forest;1
494;200;181;1;land;false;hills;1
495;240;154;1;land;false;hills;1
496;197;168;1;land;false;hills;1
497;208;145;1;land;true;hills;1
498;246;146;1;land;false;mountain;1
499;204;174;1;land;true;jungle;1
500;31;109;1;land;false;forest;1
501;25;143;1;land;false;hills;1
502;26;173;1;land;false;forest;1
503;5;130;1;land;false;forest;1
504;25;181;1;land;false;hills;1
505;21;119;1;land;false;forest;1
506;8;182;1;land;false;forest;1
507;35;119;1;land;false;hills;1
508;30;143;1;land;false;mountain;1
509;26;184;1;land;false;forest;1
510;26;110;1;land;false;forest;1
511;3;116;1;land;false;plains;1
512;40;153;1;land;false;hills;1
513;25;142;1;land;false;forest;1
514;47;119;1;land;false;mountain;1
515;62;152;1;land;false;mountain;1
516;45;150;1;land;true;mountain;1
517;90;132;1;land;false;mountain;1
518;87;114;1;land;false;hills;1
519;31;84;1;land;false;mountain;1
520;49;156;1;land;false;mountain;1
521;69;157;1;land;false;plains;1
522;43;120;1;land;false;plains;1
523;109;145;1;land;false;mountain;1
524;53;156;1;land;false;mountain;1
525;80;84;1;land;false;mountain;1
526;107;111;1;land;false;mountain;1
527;55;132;1;land;false;plains;1
528;70;119;1;land;false;mountain;1
529;48;113;1;land;true;mountain;1
530;82;81;1;land;false;mountain;1
531;46;110;1;land;false;mountain;1
532;45;148;1;land;false;plains;1
533;110;93;1;land;true;hills;1
534;56;124;1;land;false;mountain;1
535;68;122;1;land;false;mountain;1
536;33;87;1;land;false;mountain;1
537;92;93;1;land;false;plains;1
538;59;140;1;land;false;hills;1
539;205;86;1;land;false;hills;1
540;224;80;1;land;false;mountain;1
541;243;62;1;land;false;hills;1
542;228;65;1;land;false;mountain;1
543;193;18;1;land;false;mountain;1
544;193;41;1;land;false;hills;1
545;213;59;1;land;false;hills;1
546;208;78;1;land;false;hills;1
547;244;51;1;land;false;mountain;1
548;246;54;1;land;false;hills;1
549;210;55;1;land;false;hills;1
550;226;30;1;land;false;plains;1
551;78;163;1;land;false;hills;1
552;148;151;1;land;false;mountain;1
553;83;198;1;land;false;mountain;1
554;94;164;1;land;false;forest;1
555;99;188;1;land;false;hills;1
556;96;145;1;land;false;mountain;1
557;143;146;1;land;false;mountain;1
558;96;199;1;land;false;hills;1
559;114;206;1;land;false;hills;1
560;139;205;1;land;false;hills;1
561;140;186;1;land;false;mountain;1
562;127;192;1;land;false;mountain;1
563;92;201;1;land;false;mountain;1
564;73;224;1;land;true;forest;1
565;151;215;1;land;false;mountain;1
566;134;198;1;land;false;forest;1
567;108;163;1;land;false;mountain;1
568;143;213;1;land;false;mountain;1
569;129;200;1;land;false;mountain;1
570;137;169;1;land;false;mountain;1
571;93;195;1;land;false;forest;1
572;60;157;1;land;false;hills;1
573;126;96;1;land;false;plains;1
574;62;120;1;land;false;plains;1
575;80;94;1;land;false;plains;1
576;123;135;1;land;false;plains;1
577;71;122;1;land;false;plains;1
578;98;93;1;land;false;plains;1
579;81;163;1;land;false;plains;1
580;109;87;1;land;false;plains;1
581;89;203;1;land;false;mountain;1
582;52;204;1;land;false;mountain;1
583;51;245;1;land;false;plains;1
584;118;246;1;land;false;mountain;1
585;105;199;1;land;false;plains;1
586;56;207;1;land;false;plains;1
587;65;219;1;land;false;plains;1
588;123;225;1;land;false;plains;1
589;91;183;1;land;false;mountain;1
590;106;212;1;land;false;mountain;1
591;97;195;1;land;false;plains;1
592;61;176;1;land;false;mountain;1
593;58;238;1;land;false;hills;1
594;101;221;1;land;false;hills;1
595;67;239;1;land;false;mountain;1
596;76;228;1;land;false;plains;1
597;107;235;1;land;false;mountain;1
598;80;192;1;land;false;plains;1
599;80;243;1;land;false;hills;1
600;114;202;1;land;false;plains;1
601;63;236;1;land;false;mountain;1
602;59;177;1;land;false;mountain;1
603;100;213;1;land;false;hills;1
604;67;169;1;land;false;plains;1
605;123;197;1;land;false;mountain;1
606;122;199;1;land;false;hills;1
607;243;44;1;land;false;mountain;1
608;252;67;1;land;false;mountain;1
609;234;16;1;land;false;mountain;1
610;205;61;1;land;false;mountain;1
611;195;21;1;land;false;mountain;1
612;222;46;1;land;false;mountain;1
613;222;70;1;land;false;mountain;1
614;251;15;1;land;false;mountain;1
615;189;47;1;land;false;mountain;1
616;244;218;1;land;false;plains;1
617;225;243;1;land;true;plains;1
618;239;207;1;land;true;plains;1
619;253;218;1;land;false;plains;1
620;253;252;1;land;false;plains;1
621;234;190;1;land;false;hills;1
622;246;241;1;land;false;plains;1
623;239;241;1;land;true;plains;1
624;251;230;1;land;true;plains;1
625;233;229;1;land;false;plains;1
626;227;208;1;land;false;hills;1
627;243;202;1;land;false;plains;1
628;252;205;1;land;true;plains;1
629;228;251;1;land;true;plains;1
630;236;238;1;land;true;plains;1
631;217;199;1;land;false;plains;1
632;104;156;1;land;false;mountain;1
633;145;154;1;land;false;mountain;1
634;83;146;1;land;false;hills;1
635;95;178;1;land;false;forest;1
636;128;154;1;land;false;forest;1
637;122;202;1;land;false;mountain;1
638;96;210;1;land;false;mountain;1
639;103;145;1;land;false;hills;1
640;113;159;1;land;false;forest;1
641;78;215;1;land;false;mountain;1
642;111;215;1;land;false;mountain;1
643;139;198;1;land;false;forest;1
644;135;169;1;land;false;hills;1
645;119;212;1;land;false;mountain;1
646;84;180;1;land;false;mountain;1
647;102;160;1;land;false;plains;1
648;115;206;1;land;false;forest;1
649;154;163;1;land;false;hills;1
650;131;209;1;land;false;mountain;1
651;137;187;1;land;false;hills;1
652;132;176;1;land;false;plains;1
653;140;225;1;land;false;hills;1
654;241;134;1;land;false;hills;1
655;238;140;1;land;false;mountain;1
656;246;209;1;land;false;hills;1
657;234;181;1;land;false;mountain;1
658;233;187;1;land;false;mountain;1
659;220;186;1;land;false;mountain;1
660;244;154;1;land;false;mountain;1
661;230;162;1;land;false;plains;1
662;241;145;1;land;false;hills;1
663;233;146;1;land;false;plains;1
664;225;158;1;land;false;plains;1
665;215;147;1;land;false;mountain;1
666;245;196;1;land;false;mountain;1
667;231;171;1;land;false;plains;1
668;227;165;1;land;false;mountain;1
669;221;183;1;land;false;mountain;1
670;214;162;1;land;false;hills;1
671;241;144;1;land;false;mountain;1
672;249;145;1;land;false;hills;1
673;226;183;1;land;false;mountain;1
674;232;200;1;land;false;plains;1
675;254;180;1;land;false;plains;1
676;220;137;1;land;false;mountain;1
677;233;181;1;land;false;plains;1
678;221;181;1;land;false;hills;1
679;219;137;1;land;false;hills;1
680;239;161;1;land;false;plains;1
681;252;209;1;land;false;hills;1
682;211;252;1;land;false;mountain;1
683;244;235;1;land;false;mountain;1
684;233;184;1;land;false;hills;1
685;227;197;1;land;false;hills;1
686;232;218;1;land;false;hills;1
687;216;248;1;land;false;hills;1
688;162;157;1;land;false;forest;1
689;124;136;1;land;false;hills;1
690;176;116;1;land;false;mountain;1
691;149;113;1;land;false;hills;1
692;157;152;1;land;false;hills;1
693;134;121;1;land;false;mountain;1
694;114;116;1;land;false;hills;1
695;192;158;1;land;false;mountain;1
696;175;173;1;land;false;hills;1
697;192;122;1;land;false;mountain;1
698;160;99;1;land;false;mountain;1
699;188;106;1;land;false;forest;1
700;143;106;1;land;false;plains;1
701;152;112;1;land;false;mountain;1
702;141;170;1;land;false;mountain;1
703;150;165;1;land;false;hills;1
704;154;149;1;land;false;mountain;1
705;172;144;1;land;false;mountain;1
706;118;129;1;land;false;hills;1
707;121;163;1;land;false;mountain;1
708;128;119;1;land;false;mountain;1
709;178;166;1;land;false;mountain;1
710;185;133;1;land;false;hills;1
711;215;33;1;land;false;mountain;1
712;201;65;1;land;false;forest;1
713;220;9;1;land;false;hills;1
714;201;20;1;land;false;plains;1
715;226;70;1;land;false;mountain;1
716;230;65;1;land;false;plains;1
717;238;34;1;land;false;hills;1
718;220;81;1;land;false;hills;1
719;247;73;1;land;false;plains;1
720;199;65;1;land;false;plains;1
721;227;69;1;land;false;plains;1
722;229;62;1;land;false;plains;1
723;229;66;1;land;false;plains;1
724;242;32;1;land;false;mountain;1
725;132;11;1;land;false;forest;1
726;66;34;1;land;false;forest;1
727;86;31;1;land;false;forest;1
728;106;30;1;land;false;forest;1
729;109;18;1;land;false;forest;1
730;72;18;1;land;false;forest;1
731;75;19;1;land;false;forest;1
732;132;8;1;land;false;forest;1
733;68;36;1;land;false;forest;1
734;75;74;1;land;false;mountain;1
735;56;142;1;land;false;mountain;1
736;77;87;1;land;false;mountain;1
737;68;80;1;land;false;hills;1
738;58;68;1;land;false;hills;1
739;100;196;1;land;true;forest;1
740;125;194;1;land;true;mountain;1
741;55;173;1;land;true;plains;1
742;79;186;1;land;false;forest;1
743;94;214;1;land;false;forest;1
744;92;178;1;land;false;forest;1
745;116;173;1;land;false;hills;1
746;103;209;1;land;false;forest;1
747;75;236;1;land;true;plains;1
748;74;181;1;land;true;plains;1
749;82;183;1;land;false;plains;1
750;124;197;1;land;false;forest;1
751;93;165;1;land;true;forest;1
752;66;191;1;land;false;forest;1
753;122;164;1;land;false;forest;1
754;54;182;1;land;false;mountain;1
755;121;198;1;land;false;forest;1
756;107;215;1;land;false;forest;1
757;118;203;1;land;false;plains;1
758;82;231;1;land;false;plains;1
759;124;200;1;land;false;forest;1
760;85;222;1;land;false;forest;1
761;87;173;1;land;false;forest;1
762;106;149;1;land;false;mountain;1
763;124;89;1;land;true;mountain;1
764;123;141;1;land;false;mountain;1
765;98;114;1;land;true;mountain;1
766;130;89;1;land;false;mountain;1
767;153;143;1;land;true;mountain;1
768;143;108;1;land;false;mountain;1
769;123;100;1;land;true;mountain;1
770;186;87;1;land;false;mountain;1
771;184;74;1;land;false;mountain;1
772;184;45;1;land;false;mountain;1
773;175;87;1;land;false;urban;1
774;216;85;1;land;false;urban;1
775;219;91;1;land;false;hills;1
776;230;25;1;land;false;forest;1
777;176;32;1;land;false;mountain;1
778;186;25;1;land;false;mountain;1
779;208;49;1;land;false;mountain;1
780;191;24;1;land;false;urban;1
781;220;35;1;land;false;hills;1
782;223;72;1;land;false;mountain;1
783;219;58;1;land;false;hills;1
784;239;28;1;land;false;hills;1
785;189;85;1;land;false;mountain;1
786;238;56;1;land;false;mountain;1
787;250;22;1;land;false;plains;1
788;216;75;1;land;false;forest;1
789;195;24;1;land;false;hills;1
790;218;6;1;land;false;mountain;1
791;208;59;1;land;false;forest;1
792;236;17;1;land;false;hills;1
793;221;75;1;land;false;mountain;1
794;219;17;1;land;false;forest;1
795;228;7;1;land;false;hills;1
796;235;20;1;land;false;mountain;1
797;197;71;1;land;false;forest;1
798;201;2;1;land;false;forest;1
799;224;73;1;land;false;hills;1
800;193;78;1;land;false;forest;1
801;204;26;1;land;false;forest;1
802;234;11;1;land;false;hills;1
803;233;55;1;land;false;hills;1
804;236;22;1;land;false;forest;1
805;175;175;1;land;false;plains;1
